,imdbId,Actor1,Actor2,Actor3,Actor4,Actor5,Actor6,Actor7,Actor8,Actor9,Actor10
2135,164181,Zachary David Cope,Kevin Bacon,Kathryn Erbe,Illeana Douglas,Kevin Dunn,Conor O'Farrell,Lusia Strus,Stephen Eugene Walker,Mary Kay Cook,Larry Neumann Jr.
2136,118843,Bajram Severdzan,Srdjan 'Zika' Todorovic,Branka Katic,Florijan Ajdini,Ljubica Adzovic,Zabit Memedov,Sabri Sulejmani,Jasar Destani,Stojan Sotirov,Predrag Lakovic
2137,151582,Owen Wilson,Sheryl Crow,Dwight Yoakam,Dennis Haysbert,Alex Warren,Mercedes Ruehl,Chloe Black,Brian Cox,Eric Mabius,Larry Miller
2138,97050,Dudley Moore,Chatran,Kyôko Koizumi,Pû,Shigeru Tsuyuki,,,,,
2139,31762,Cary Grant,Jean Arthur,Richard Barthelmess,Rita Hayworth,Thomas Mitchell,Allyn Joslyn,Sig Ruman,Victor Kilian,John Carroll,Don 'Red' Barry
2140,45251,Micheál MacLiammóir,Suzanne Cloutier,Orson Welles,Robert Coote,Hilton Edwards,Michael Laurence,Fay Compton,Nicholas Bruce,Doris Dowling,Jean Davis
2141,81454,Farrah Fawcett,Kirk Douglas,Harvey Keitel,Ed Bishop,Roy Dotrice,Stephanie English,Jill Goldston,Vera Goulet,Douglas Lambert,Christopher Muncke
2142,88146,Howard E. Rollins Jr.,Adolph Caesar,Art Evans,David Alan Grier,David Harris,Dennis Lipscomb,Larry Riley,Robert Townsend,Denzel Washington,William Allen Young
2143,59297,Joan Crawford,John Ireland,Leif Erickson,Sara Lane,Andi Garrett,Sharyl Locke,Patricia Breslin,John Archer,John Crawford,Joyce Meadows
2144,63823,The Beatles,Paul Angelis,John Clive,Dick Emery,Geoffrey Hughes,Lance Percival,Peter Batten,George Harrison,John Lennon,Paul McCartney
2145,169547,Kevin Spacey,Annette Bening,Thora Birch,Wes Bentley,Mena Suvari,Peter Gallagher,Allison Janney,Chris Cooper,Scott Bakula,Sam Robards
2146,88178,Bernie Worrell,Alex Weir,Steven Scales,Lynn Mabry,Ednah Holt,Tina Weymouth,Jerry Harrison,Chris Frantz,David Byrne,
2147,181316,Martin Lawrence,Luke Wilson,Peter Greene,Dave Chappelle,Nicole Ari Parker,Graham Beckel,Robert Miranda,Olek Krupa,Saverio Guerra,Richard C. Sarafian
2148,126916,Kevin Costner,Kelly Preston,John C. Reilly,Jena Malone,Brian Cox,J.K. Simmons,Vin Scully,Steve Lyons,Carmine Giovinazzo,Bill E. Rogers
2149,80491,Malcolm McDowell,Teresa Ann Savoy,Guido Mannari,John Gielgud,Peter O'Toole,Giancarlo Badessi,Bruno Brive,Adriana Asti,Leopoldo Trieste,Paolo Bonacelli
2150,58182,The Beatles,John Lennon,Paul McCartney,George Harrison,Ringo Starr,Wilfrid Brambell,Norman Rossington,John Junkin,Victor Spinetti,Anna Quayle
2151,173390,Jade Gordon,John Taylor,Michael Des Barres,Martin Kemp,Larry Klein,John Doe,Lucinda Jenney,Marion Moseley,Veronica Nommenson,Elena Nommensen
2152,77280,Gary Busey,Don Stroud,Charles Martin Smith,Conrad Janis,William Jordan,Maria Richwine,Amy Johnston,Dick O'Neill,Fred Travalena,Neva Patterson
2153,89175,Chris Sarandon,William Ragsdale,Amanda Bearse,Roddy McDowall,Stephen Geoffreys,Jonathan Stark,Dorothy Fielding,Art Evans,Stewart Stern,Nick Savage
2154,97390,Roddy McDowall,William Ragsdale,Traci Lind,Julie Carmen,Jon Gries,Russell Clark,Brian Thompson,Merritt Butrick,Ernie Sabella,Matt Landers
2155,61385,Robert Redford,Jane Fonda,Charles Boyer,Mildred Natwick,Herb Edelman,Mabel Albertson,Fritz Feld,James Stone,Ted Hartley,Billie Bird
2156,68473,Jon Voight,Burt Reynolds,Ned Beatty,Ronny Cox,Ed Ramey,Billy Redden,Seamon Glass,Randall Deal,Bill McKinney,Herbert 'Cowboy' Coward
2157,82348,Nigel Terry,Helen Mirren,Nicholas Clay,Cherie Lunghi,Paul Geoffrey,Nicol Williamson,Robert Addie,Gabriel Byrne,Keith Buckley,Katrine Boorman
2158,50814,Doris Day,John Raitt,Carol Haney,Eddie Foy Jr.,Reta Shaw,Barbara Nichols,Thelma Pelish,Jack Straw,Ralph Dunn,Owen Martin
2159,108185,Richard Gere,Jodie Foster,Lanny Flaherty,Wendell Wellman,Bill Pullman,Brett Kelley,William Windom,Clarice Taylor,Frankie Faison,R. Lee Ermey
2160,111419,Gino Conforti,Barbara Cook,Jodi Benson,Will Ryan,June Foray,Kenneth Mars,Gary Imhoff,Joe Lynch,Charo,Danny Mann
2161,73812,Oliver Reed,Ann-Margret,Roger Daltrey,Elton John,Eric Clapton,John Entwistle,Keith Moon,Paul Nicholas,Jack Nicholson,Robert Powell
2162,82511,Linda Blair,Vincent Van Patten,Peter Barton,Kevin Brophy,Jenny Neumann,Suki Goodwin,Jimmy Sturtevant,Hal Ralston,Carey Fox,Ron Gans
2163,99558,Jackie Chan,Carol 'Do Do' Cheng,Eva Cobo,Shôko Ikeda,Aldo Sambrell,Ken Goodman,Steve Tartalia,Vincent Lyn,Bruce Fontaine,Wayne Archer
2164,91431,Jackie Chan,Alan Tam,Lola Forner,Rosamund Kwan,Ken Boyle,John Ladalski,Robert O'Brien,Bozidar Smiljanic,Anthony Chan,Danny Yip
2165,150377,Tommy Lee Jones,Ashley Judd,Benjamin Weir,Jay Brazeau,Bruce Greenwood,John Maclaren,Ed Evanko,Annabeth Gish,Bruce Campbell,Brennan Elliott
2166,120716,Robin Williams,Hannah Taylor Gordon,Éva Igó,István Bálint,Justus von Dohnányi,Kathleen Gati,Bob Balaban,Alan Arkin,Michael Jeter,Mark Margolis
2167,140397,Loren Dean,Hope Davis,Jason Lee,Alfre Woodard,Mary McDonnell,Pruitt Taylor Vince,Zooey Deschanel,Martin Short,David Paymer,Jane Adams
2168,129884,Natasha Henstridge,Luke Wilson,Kathleen Robertson,Janeane Garofalo,Bruce McCulloch,Kristin Lehman,Amie Carey,Gordon Currie,Harland Williams,Mark McKinney
2169,160338,Sarah Polley,Stephen Rea,Jean Smart,Gina Gershon,Paul Dooley,Carrie Preston,Tracy Letts,Emily Procter,Sharon McNight,Gedde Watanabe
2170,159421,Kevin Clash,Mandy Patinkin,Vanessa Williams,Sonia Manzano,Roscoe Orman,Fran Brill,Stephanie D'Abruzzo,Dave Goelz,Joey Mazzarino,Jerry Nelson
2171,168172,Dennis Rodman,Dane Cook,John Pinette,Ricky Harris,Filip Nikolic,Natalia Cigliuti,Emma Wiklund,Jérôme Pradon,Xin Xin Xiong,Henry Courseaux
2172,164114,Melissa Joan Hart,Adrian Grenier,Stephen Collins,Mark Metcalf,William Converse-Roberts,Faye Grant,Susan May Pratt,Kris Park,Ali Larter,Mark Webber
2173,134618,Russell Crowe,Hank Azaria,Mary McCormack,Burt Reynolds,Colm Meaney,Lolita Davidovich,Maury Chaykin,Ron Eldard,Ryan Northcott,Michael Buie
2174,120188,George Clooney,Mark Wahlberg,Ice Cube,Spike Jonze,Cliff Curtis,Nora Dunn,Jamie Kennedy,Saïd Taghmaoui,Mykelti Williamson,Holt McCallany
2175,162360,Jeremy Northam,Steve Zahn,William H. Macy,Ally Walker,Illeana Douglas,M.C. Gainey,Ron Perlman,Mo Gaffney,Paul Dooley,Jillian Berard
2176,133122,Christopher Walken,Willem Dafoe,Asia Argento,Annabella Sciorra,John Lurie,Kimmy Suzuki,Miou,Yoshitaka Amano,Gretchen Mol,Phil Neilson
2177,134033,Jonny Lee Miller,Iain Robertson,Robert Carlyle,Ken Stott,Liv Tyler,Stephen Walters,James Thornton,Terence Rigby,Christian Camargo,Karel Polisenský
2178,194314,Caroline Ducey,Sagamore Stévenin,François Berléand,Rocco Siffredi,Reza Habouhossein,Ashley Wanninger,Emma Colberti,Fabien de Jomaron,Carla,Pierre Maufront
2179,60095,William Holden,Richard Widmark,Janice Rule,Patrick O'Neal,Victoria Shaw,Roger C. Carmel,Richard Rust,Arthur Franz,Don 'Red' Barry,Duke Hobbie
2180,87188,Freddie Jones,Barbara Jefford,Victor Poletti,Peter Cellier,Elisa Mainardi,Norma West,Paolo Paoloni,Sarah-Jane Varley,Fiorenzo Serra,Pina Bausch
2181,106664,Timothy Hutton,Amy Madigan,Michael Rooker,Julie Harris,Robert Joy,Kent Broadhurst,Beth Grant,Rutanya Alda,Tom Mardirosian,Larry John Meyers
2182,31397,Jessica Dragonette,Lanny Ross,Pinto Colvig,Cal Howard,Jack Mercer,Joseph Oriolo,Sam Parker,Tedd Pierce,Livonia Warren,
2183,95652,Jason Beghe,John Pankow,Kate McNeil,Joyce Van Patten,Christine Forrest,Stephen Root,Stanley Tucci,Boo,Janine Turner,William Newman
2184,79714,A. Michael Baldwin,Bill Thornbury,Reggie Bannister,Kathy Lester,Terrie Kalbus,Kenneth V. Jones,Susan Harper,Lynn Eastman-Rossi,David Arntzen,Ralph Richmond
2185,86154,Anthony Perkins,Vera Miles,Meg Tilly,Robert Loggia,Dennis Franz,Hugh Gillin,Claudia Bryar,Robert Alan Browne,Ben Hartigan,Lee Garlington
2186,91799,Anthony Perkins,Diana Scarwid,Jeff Fahey,Roberta Maxwell,Hugh Gillin,Lee Garlington,Robert Alan Browne,Gary Bayer,Patience Cleveland,Juliette Cummins
2187,56443,Toshirô Mifune,Tatsuya Nakadai,Keiju Kobayashi,Yûzô Kayama,Reiko Dan,Takashi Shimura,Kamatari Fujiwara,Takako Irie,Masao Shimizu,Yûnosuke Itô
2188,156934,Harrison Ford,Kristin Scott Thomas,Charles S. Dutton,Bonnie Hunt,Dennis Haysbert,Sydney Pollack,Richard Jenkins,Paul Guilfoyle,Susanna Thompson,Peter Coyote
2189,167427,Molly Shannon,Will Ferrell,Elaine Hendrix,Harland Williams,Mark McKinney,Glynis Johns,Jason Blicker,Gerry Bamman,Emmy Laybourne,Jennifer Irwin
2190,171804,Hilary Swank,Chloë Sevigny,Peter Sarsgaard,Brendan Sexton III,Alicia Goranson,Alison Folland,Jeannetta Arnette,Rob Campbell,Matt McGrath,Cheyenne Rushing
2191,165854,Terence Stamp,Lesley Ann Warren,Luis Guzmán,Barry Newman,Joe Dallesandro,Nicky Katt,Peter Fonda,Amelia Heinle,Melissa George,William Lucking
2192,86200,Tom Cruise,Rebecca De Mornay,Joe Pantoliano,Richard Masur,Bronson Pinchot,Curtis Armstrong,Nicholas Pryor,Janet Carroll,Shera Danese,Raphael Sbarge
2193,100802,Arnold Schwarzenegger,Rachel Ticotin,Sharon Stone,Ronny Cox,Michael Ironside,Marshall Bell,Mel Johnson Jr.,Michael Champion,Roy Brocksmith,Ray Baker
2194,82089,William Hurt,Kathleen Turner,Richard Crenna,Ted Danson,J.A. Preston,Mickey Rourke,Kim Zimmer,Jane Hallaren,Lanna Saunders,Carola McGuinness
2195,91042,Matthew Broderick,Alan Ruck,Mia Sara,Jeffrey Jones,Jennifer Grey,Cindy Pickett,Lyman Ward,Edie McClurg,Charlie Sheen,Ben Stein
2196,86617,Linda Hunt,Mel Gibson,Bembol Roco,Domingo Landicho,Hermino De Guzman,Michael Murphy,Noel Ferrier,Paul Sonkkila,Ali Nur,Dominador Robridillo
2197,68699,Clint Eastwood,Verna Bloom,Marianna Hill,Mitchell Ryan,Jack Ging,Stefan Gierasch,Ted Hartley,Billy Curtis,Geoffrey Lewis,Scott Walker
2198,61747,Clint Eastwood,Inger Stevens,Ed Begley,Pat Hingle,Ben Johnson,Charles McGraw,Ruth White,Bruce Dern,Alan Hale Jr.,Arlene Golonka
2199,80179,Jackie Chan,Siu-Tin Yuen,Jeong-lee Hwang,Dean Shek,Kau Lam,Linda Lin,Tino Wong,Hsia Hsu,Chiu-Jun Lee,Han-Chen Wang
2200,65571,Jean-Louis Trintignant,Stefania Sandrelli,Gastone Moschin,Enzo Tarascio,Fosco Giachetti,José Quaglio,Yvonne Sanson,Milly,Antonio Maestri,Alessandro Haber
2201,95270,Sonny Bono,Ruth Brown,Divine,Debbie Harry,Ricki Lake,Jerry Stiller,Vitamin C,Michael St. Gerard,Leslie Ann Powers,Clayton Prince
2202,37558,Celia Johnson,Trevor Howard,Stanley Holloway,Joyce Carey,Cyril Raymond,Everley Gregg,Marjorie Mars,Margaret Barton,Wilfred Babbage,Alfie Bass
2203,87980,Bill Murray,Theresa Russell,Catherine Hicks,Denholm Elliott,James Keach,Peter Vaughan,Brian Doyle-Murray,Stephen Davies,Saeed Jaffrey,Faith Brook
2204,82979,Warren Beatty,Diane Keaton,Edward Herrmann,Jerzy Kosinski,Jack Nicholson,Paul Sorvino,Maureen Stapleton,Nicolas Coster,M. Emmet Walsh,Ian Wolfe
2205,176093,Everett Alvarez Jr.,Ron Bliss,Fred Cherry,George Day,Jeremiah Denton,Paul Galanti,Tom Hanks,Douglas Hegdahl,Sam Johnson,Tom Madison
2206,97223,Davor Dujmovic,Bora Todorovic,Ljubica Adzovic,Husnija Hasimovic,Sinolicka Trpkova,Zabit Memedov,Elvira Sali,Suada Karisik,Predrag Lakovic,Mirsad Zulic
2207,77405,Richard Gere,Brooke Adams,Sam Shepard,Linda Manz,Robert J. Wilke,Jackie Shultis,Stuart Margolin,Timothy Scott,Gene Bell,Doug Kershaw
2208,33804,Barbara Stanwyck,Henry Fonda,Charles Coburn,Eugene Pallette,William Demarest,Eric Blore,Melville Cooper,Martha O'Driscoll,Janet Beecher,Robert Greig
2209,34240,Joel McCrea,Veronica Lake,Robert Warwick,William Demarest,Franklin Pangborn,Porter Hall,Byron Foulger,Margaret Hayes,Robert Greig,Eric Blore
2210,35169,Claudette Colbert,Joel McCrea,Mary Astor,Rudy Vallee,Sig Arno,Robert Warwick,Arthur Stuart Hull,Torben Meyer,Jimmy Conlin,Victor Potel
2211,46126,Marilyn Monroe,Joseph Cotten,Jean Peters,Max Showalter,Denis O'Dea,Richard Allan,Don Wilson,Lurene Tuttle,Russell Collins,Will Wright
2212,38559,Rita Hayworth,Glenn Ford,George Macready,Joseph Calleia,Steven Geray,Joe Sawyer,Gerald Mohr,Mark Roberts,Ludwig Donath,Donald Douglas
2213,52225,Rossano Brazzi,Mitzi Gaynor,John Kerr,Ray Walston,Juanita Hall,France Nuyen,Russ Brown,Jack Mullaney,Ken Clark,Floyd Simmons
2214,85549,Jennifer Beals,Michael Nouri,Lilia Skala,Sunny Johnson,Kyle T. Heffner,Lee Ving,Ron Karabatsos,Belinda Bauer,Malcolm Danare,Philip Bruns
2215,104507,Catherine Deneuve,Vincent Perez,Linh-Dan Pham,Jean Yanne,Dominique Blanc,Henri Marteau,Carlo Brandt,Gérard Lartigau,Hubert Saint-Macary,Andrzej Seweryn
2216,61578,Lee Marvin,Ernest Borgnine,Charles Bronson,Jim Brown,John Cassavetes,Richard Jaeckel,George Kennedy,Trini López,Ralph Meeker,Robert Ryan
2217,59260,The Beatles,Leo McKern,Eleanor Bron,Victor Spinetti,Roy Kinnear,John Bluthal,Patrick Cargill,Alfie Bass,Warren Mitchell,Peter Copley
2218,58150,Sean Connery,Gert Fröbe,Honor Blackman,Shirley Eaton,Tania Mallet,Harold Sakata,Bernard Lee,Martin Benson,Cec Linder,Austin Willis
2219,57076,Sean Connery,Daniela Bianchi,Pedro Armendáriz,Lotte Lenya,Robert Shaw,Bernard Lee,Eunice Gayson,Walter Gotell,Francis De Wolff,George Pastell
2220,55928,Sean Connery,Ursula Andress,Joseph Wiseman,Jack Lord,Bernard Lee,Anthony Dawson,Zena Marshall,John Kitzmiller,Eunice Gayson,Lois Maxwell
2221,80453,Brooke Shields,Christopher Atkins,Leo McKern,William Daniels,Elva Josephson,Glenn Kohan,Alan Hopgood,Gus Mercurio,Jeffrey Kleiser,Bradley Pryce
2222,58461,Clint Eastwood,Marianne Koch,Gian Maria Volontè,Wolfgang Lukschy,Sieghardt Rupp,Joseph Egger,Antonio Prieto,José Calvo,Margarita Lozano,Daniel Martín
2223,119256,Philip Baker Hall,John C. Reilly,Gwyneth Paltrow,Samuel L. Jackson,F. William Parker,Philip Seymour Hoffman,Nathanael Cooper,Wynn White,Robert Ridgely,Kathleen Campbell
2224,104431,Macaulay Culkin,Joe Pesci,Daniel Stern,Catherine O'Hara,John Heard,Devin Ratray,Hillary Wolf,Maureen Elisabeth Shay,Michael C. Maronna,Gerry Bamman
2225,94008,Tom Berenger,Mimi Rogers,Lorraine Bracco,Jerry Orbach,John Rubinstein,Andreas Katsulas,Tony DiBenedetto,James E. Moriarty,Mark Moses,Daniel Hugh Kelly
2226,137523,Edward Norton,Brad Pitt,Meat Loaf,Zach Grenier,Richmond Arquette,David Andrews,George Maguire,Eugenie Bondurant,Christina Cabot,Helena Bonham Carter
2227,160916,Bruce Willis,Michelle Pfeiffer,Colleen Rennison,Jake Sandvig,Casey Boersma,Tim Matheson,Rob Reiner,Julie Hagerty,Rita Wilson,Dylan Boersma
2228,119114,Luke Aikman,Bea Guard,Neil Pearson,Ruth Gemmell,Colin Firth,Richard Claxton,Ken Stott,Holly Aird,Mark Strong,Lorraine Ashbourne
2229,192194,Ewen Bremner,Brian Fisk,Chloë Sevigny,Werner Herzog,Joyce Korine,Evan Neumann,Miriam Martínez,Edgar Erikkson,James Moix,Victor Varnado
2230,203408,Casper Van Dien,Michael York,Catherine Oxenberg,Michael Ironside,Jan Tríska,Gregory Wagrowski,Devon Odessa,William Hootkins,Robert Ito,Janet Carroll
2231,166896,Sissy Spacek,Jane Galloway Heitz,Joseph A. Carpenter,Donald Wiegert,Richard Farnsworth,Tracey Maloney,Dan Flannery,Jennifer Edwards-Hughes,Ed Grennan,Jack Walsh
2232,48977,Gage Clarke,Jesse White,Joan Croydon,William Hopper,Paul Fix,Henry Jones,Evelyn Varden,Eileen Heckart,Patty McCormack,Nancy Kelly
2233,81633,John Cleese,Sean Connery,Shelley Duvall,Katherine Helmond,Ian Holm,Michael Palin,Ralph Richardson,Peter Vaughan,David Warner,David Rappaport
2234,61138,Anouk Aimée,Jean-Louis Trintignant,Pierre Barouh,Valérie Lagrange,Antoine Sire,Souad Amidou,Henri Chemin,Yane Barry,Paul Le Person,Simone Paris
2235,83946,Klaus Kinski,José Lewgoy,Miguel Ángel Fuentes,Paul Hittscher,Huerequeque Enrique Bohorquez,Grande Otelo,Peter Berling,David Pérez Espinosa,Milton Nascimento,Ruy Polanah
2236,78754,Roy Scheider,Jessica Lange,Ann Reinking,Leland Palmer,Cliff Gorman,Ben Vereen,Erzsebet Foldi,Michael Tolan,Max Wright,William LeMassena
2237,93206,Gong Li,Wen Jiang,Rujun Teng,Ji Liu,Ming Qian,Chunhua Ji,Chunhua Zhai,Zhaoji Jia,Yuxiang Zhang,Guiyun Zhou
2238,97123,Bill Bernstein,Martin Landau,Claire Bloom,Stephanie Roth Haberle,Gregg Edelman,George J. Manos,Anjelica Huston,Woody Allen,Jenny Nichols,Joanna Gleason
2239,200469,Lou Diamond Phillips,Dina Meyer,Bob Gunton,Leon,Carlos Jacott,David McConnell,Marcia Dangerfield,Oscar Rowland,Tim Whitaker,Juliana Johnson
2240,168501,Taye Diggs,Nia Long,Morris Chestnut,Harold Perrineau,Terrence Howard,Sanaa Lathan,Monica Calhoun,Melissa De Sousa,Victoria Dillard,Regina Hall
2241,163988,Nicolas Cage,Patricia Arquette,John Goodman,Ving Rhames,Tom Sizemore,Marc Anthony,Mary Beth Hurt,Cliff Curtis,Nestor Serrano,Aida Turturro
2242,142201,Melanie Griffith,David Morse,Lucas Black,Cathy Moriarty,Meat Loaf,Rod Steiger,Richard Schiff,John Beasley,Robert Wagner,Noah Emmerich
2243,144640,Matthew Perry,Neve Campbell,Dylan McDermott,Oliver Platt,Cylk Cozart,John C. McGinley,Bob Balaban,Deborah Rush,Kelly Rowan,Rick Gomez
2244,172627,Joe Basile,Scott Burkholder,Liz Coke,Allison Dunbar,Sean Patrick Flanery,Edmund Genest,Adam Lieberman,Mark Hicks,Larry Joshua,Elizabeth Liebel
2245,99710,Jenny Seagrove,Dwier Brown,Carey Lowell,Brad Hall,Miguel Ferrer,Natalija Nogulich,Pamela Brull,Gary Swanson,Jack David Walker,Willy Parsons
2246,59319,Michael Caine,Nigel Green,Guy Doleman,Sue Lloyd,Gordon Jackson,Aubrey Richards,Frank Gatliff,Thomas Baptiste,Oliver MacGreevy,Freda Bamford
2247,67527,Dave Aldana,Mark Brelsford,Bruce Brown,Don Castro,Jack Dunn,David Evans,Gary Fisher,John Forker,Mike Gibbon,Frank Gillespie
2248,93870,Peter Weller,Nancy Allen,Dan O'Herlihy,Ronny Cox,Kurtwood Smith,Miguel Ferrer,Robert DoQui,Ray Wise,Felton Perry,Paul McCrane
2249,100502,Peter Weller,Nancy Allen,Belinda Bauer,Dan O'Herlihy,Felton Perry,Tom Noonan,Willard E. Pugh,Gabriel Damon,Galyn Görg,Stephen Lee
2250,96438,Bob Hoskins,Christopher Lloyd,Joanna Cassidy,Charles Fleischer,Stubby Kaye,Alan Tilvern,Richard LeParmentier,Lou Hirsch,Betsy Brantley,Joel Silver
2251,81150,Jason Robards,Paul Le Mat,Elizabeth Cheshire,Mary Steenburgen,Chip Taylor,Melvin E. Dummar,Michael J. Pollard,Denise Galik,Gene Borkan,Lesley Margret Burton
2252,82398,Roger Moore,Carole Bouquet,Topol,Lynn-Holly Johnson,Julian Glover,Cassandra Harris,Jill Bennett,Michael Gothard,John Wyman,Jack Hedley
2253,97742,Timothy Dalton,Carey Lowell,Robert Davi,Talisa Soto,Anthony Zerbe,Frank McRae,Everett McGill,Wayne Newton,Benicio Del Toro,Anthony Starke
2254,70328,Roger Moore,Yaphet Kotto,Jane Seymour,Clifton James,Julius Harris,Geoffrey Holder,David Hedison,Gloria Hendry,Bernard Lee,Lois Maxwell
2255,91829,David Dukes,Kelly Piper,Hugh O'Conor,Cora Venus Lunny,Ronan Wilmot,Niall Toibin,Niall O'Brien,Heinrich von Schellendorf,Donal McCann,Eleanor Feely
2256,59800,Sean Connery,Claudine Auger,Adolfo Celi,Luciana Paluzzi,Rik Van Nutter,Guy Doleman,Molly Peters,Martine Beswick,Bernard Lee,Desmond Llewelyn
2257,185371,Geoffrey Rush,Famke Janssen,Taye Diggs,Peter Gallagher,Chris Kattan,Ali Larter,Bridgette Wilson-Sampras,Max Perlich,Jeffrey Combs,Dick Beebe
2258,166943,Meryl Streep,Cloris Leachman,Henry Dinhofer,Michael Angarano,Robert Ari,Aidan Quinn,Teddy Coluca,Angela Bassett,Josh Pais,Barbara Gonzalez
2259,120601,John Cusack,Cameron Diaz,Ned Bellamy,Eric Weinstein,Madison Lanc,Octavia Spencer,Mary Kay Place,Orson Bean,Catherine Keener,K.K. Dodds
2260,119698,Billy Crudup,Billy Bob Thornton,Minnie Driver,John DiMaggio,Claire Danes,John DeMita,Jada Pinkett Smith,Gillian Anderson,Keith David,Corey Burton
2261,200849,Werner Herzog,Claudia Cardinale,Eva Mattes,Beat Presser,Guillermo Ríos,Andrés Vicente,Justo González,Benino Moreno Placido,Baron van der Recke,José Koechlin von Stein
2262,170705,Lionel Abelanski,Rufus,Clément Harari,Michel Muller,Agathe de La Fontaine,Johan Leysen,Bruno Abraham-Kremer,Marie-José Nat,Gad Elmaleh,Serge Kribus
2263,120596,Chris O'Donnell,Renée Zellweger,Artie Lange,Edward Asner,Hal Holbrook,James Cromwell,Marley Shelton,Peter Ustinov,Katharine Towne,Rebecca Cross
2264,145681,Denzel Washington,Angelina Jolie,Queen Latifah,Michael Rooker,Michael McGlone,Luis Guzmán,Leland Orser,John Benjamin Hickey,Bobby Cannavale,Ed O'Neill
2265,140352,Al Pacino,Russell Crowe,Christopher Plummer,Diane Venora,Philip Baker Hall,Lindsay Crouse,Debi Mazar,Stephen Tobolowsky,Colm Feore,Bruce McGill
2266,181288,Mark Borchardt,Tom Schimmels,Monica Borchardt,Alex Borchardt,Chris Borchardt,Ken Keen,Mike Schank,Matt Weisman,Bill Borchardt,Cliff Borchardt
2267,156729,Don McKellar,Sandra Oh,Roberta Maxwell,Robin Gammell,Sarah Polley,Trent McMullen,Charmion King,Jessica Booker,David Cronenberg,Tracy Wright
2268,200071,Émilie Dequenne,Fabrizio Rongione,Anne Yernaux,Olivier Gourmet,Bernard Marbaix,Frédéric Bodson,Florian Delain,Christiane Dorval,Mireille Bailly,Thomas Gollas
2269,65088,Jane Fonda,Michael Sarrazin,Susannah York,Gig Young,Red Buttons,Bonnie Bedelia,Michael Conrad,Bruce Dern,Al Lewis,Robert Fields
2270,99180,Jeffrey Combs,Bruce Abbott,Claude Earl Jones,Fabiana Udenio,David Gale,Kathleen Kinmont,Mel Stewart,Irene Cagen,Michael Strasser,Mary Sheldon
2271,82121,Richard Pryor,Cicely Tyson,Angel Ramirez Jr.,Jimmy Hughes,Edwin DeLeon,Edwin Kinter,Tami Luchow,Janet Wong,Alphonso Alexander,Kia Cooper
2272,77355,Geneviève Bujold,Michael Douglas,Elizabeth Ashley,Rip Torn,Richard Widmark,Lois Chiles,Hari Rhodes,Gary Barton,Frank Downing,Richard Doyle
2273,83767,Hal Holbrook,Adrienne Barbeau,Fritz Weaver,Leslie Nielsen,Carrie Nye,E.G. Marshall,Viveca Lindfors,Ed Harris,Ted Danson,Stephen King
2274,92796,Domenick John,Tom Savini,George Kennedy,Philip Dore,Maltby Napoleon,Tyrone Tonto,Dorothy Lamour,Frank Salsedo,Holt McCallany,David Holbrook
2275,89885,Jeffrey Combs,Bruce Abbott,Barbara Crampton,David Gale,Robert Sampson,Gerry Black,Carolyn Purdy-Gordon,Peter Kent,Barbara Pieters,Ian Patrick Williams
2276,97240,Matt Dillon,Kelly Lynch,James Le Gros,Heather Graham,Eric Hull,Max Perlich,James Remar,John Kelly,Grace Zabriskie,George Catalano
2277,106856,Michael Douglas,Robert Duvall,Barbara Hershey,Rachel Ticotin,Tuesday Weld,Frederic Forrest,Lois Smith,Joey Singer,Ebbe Roe Smith,Michael Paul Chan
2278,82427,Elizabeth Berridge,Shawn Carson,Jeanne Austin,Jack McDermott,Cooper Huckabee,Largo Woodruff,Miles Chapin,David Carson,Sonia Zomina,Ralph Morino
